user_id,role,table_name,table_owner,last_accessed_date,query_count_30d
USR018,HR_READER,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-03-21,10
USR018,HR_READER,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-12,71
USR018,HR_READER,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-06,80
USR018,HR_READER,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-05,22
USR018,HR_READER,DB_LEG.SCHEMA_2.TBL_795,Product,2026-04-03,5
USR018,HR_READER,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-04-03,102
USR018,HR_READER,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-31,97
USR019,ENGINEER,DB_MAR.SCHEMA_4.TBL_463,,2026-03-16,28
USR019,ENGINEER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-14,105
USR019,ENGINEER,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-28,191
USR019,ENGINEER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-23,103
USR019,ENGINEER,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-01,11
USR019,ENGINEER,DB_ENG.SCHEMA_1.TBL_609,,2026-03-16,137
USR019,ENGINEER,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-30,170
USR019,ENGINEER,DB_SAL.SCHEMA_1.TBL_813,,2026-04-10,179
USR019,ENGINEER,DB_PRO.SCHEMA_5.TBL_828,,2026-03-16,134
USR019,ENGINEER,DB_FIN.SCHEMA_1.TBL_524,People,2026-04-08,23
USR019,ENGINEER,DB_LEG.SCHEMA_2.TBL_274,,2026-03-19,157
USR019,ENGINEER,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-27,155
USR019,ENGINEER,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-23,89
USR019,ENGINEER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-04-08,111
USR019,ENGINEER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-07,168
USR019,ENGINEER,DB_SAL.SCHEMA_4.TBL_433,,2026-03-29,169
USR019,ENGINEER,DB_OPE.SCHEMA_2.TBL_789,,2026-04-07,24
USR019,ENGINEER,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-04-06,182
USR019,ENGINEER,DB_LEG.SCHEMA_5.TBL_126,,2026-03-26,141
USR019,ENGINEER,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-14,195
USR019,ENGINEER,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-09,93
USR019,ENGINEER,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-19,172
USR019,ENGINEER,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-04-04,141
USR019,ENGINEER,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-02,48
USR019,ENGINEER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-04-10,98
USR020,HR_READER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-03,198
USR020,HR_READER,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-19,87
USR020,HR_READER,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-05,101
USR020,HR_READER,DB_SAL.SCHEMA_1.TBL_813,,2026-03-24,187
USR020,HR_READER,DB_LEG.SCHEMA_5.TBL_126,,2026-04-10,16
USR020,HR_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-14,196
USR020,HR_READER,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-21,89
USR020,HR_READER,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-23,143
USR020,HR_READER,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-31,19
USR020,HR_READER,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-04-08,104
USR020,HR_READER,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-04-09,0
USR020,HR_READER,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-30,98
USR020,HR_READER,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-20,171
USR020,HR_READER,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-12,94
USR020,HR_READER,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-25,130
USR020,HR_READER,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-26,109
USR020,HR_READER,DB_IT.SCHEMA_3.TBL_271,,2026-03-24,7
USR020,HR_READER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-04-04,197
USR020,HR_READER,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-04-03,19
USR020,HR_READER,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-26,139
USR020,HR_READER,DB_PEO.SCHEMA_3.TBL_524,,2026-03-16,173
USR020,HR_READER,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-10,159
USR020,HR_READER,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-23,24
USR020,HR_READER,DB_FIN.SCHEMA_5.TBL_756,People,2026-04-07,72
USR020,HR_READER,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-03,160
USR020,HR_READER,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-26,58
USR021,ANALYST,DB_MAR.SCHEMA_1.TBL_405,,2026-03-20,138
USR022,ADMIN,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-21,142
USR022,ADMIN,DB_PEO.SCHEMA_3.TBL_524,,2026-03-29,177
USR022,ADMIN,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-28,137
USR022,ADMIN,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-19,50
USR022,ADMIN,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-05,141
USR022,ADMIN,DB_IT.SCHEMA_3.TBL_271,,2026-03-24,143
USR022,ADMIN,DB_PEO.SCHEMA_5.TBL_278,Product,2026-03-20,77
USR022,ADMIN,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-04-06,57
USR022,ADMIN,DB_FIN.SCHEMA_1.TBL_275,Product,2026-04-02,142
USR022,ADMIN,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-11,170
USR022,ADMIN,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-23,133
USR022,ADMIN,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-19,27
USR022,ADMIN,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-04-06,77
USR022,ADMIN,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-22,119
USR022,ADMIN,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-04-08,147
USR022,ADMIN,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-22,88
USR022,ADMIN,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-10,188
USR022,ADMIN,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-04-05,184
USR022,ADMIN,DB_OPE.SCHEMA_5.TBL_305,,2026-04-05,116
USR022,ADMIN,DB_OPE.SCHEMA_2.TBL_789,,2026-03-17,141
USR022,ADMIN,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-07,16
USR022,ADMIN,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-21,162
USR022,ADMIN,DB_SAL.SCHEMA_1.TBL_813,,2026-03-24,183
USR022,ADMIN,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-25,147
USR023,HR_READER,DB_OPE.SCHEMA_5.TBL_305,,2026-03-30,127
USR023,HR_READER,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-17,197
USR023,HR_READER,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-06,147
USR023,HR_READER,DB_OPE.SCHEMA_2.TBL_789,,2026-03-25,100
USR023,HR_READER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-27,118
USR023,HR_READER,DB_SAL.SCHEMA_1.TBL_584,,2026-04-01,177
USR023,HR_READER,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-23,93
USR023,HR_READER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-29,104
USR023,HR_READER,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-20,127
USR023,HR_READER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-14,136
USR023,HR_READER,DB_DES.SCHEMA_5.TBL_368,Operations,2026-04-05,20
USR023,HR_READER,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-04-01,123
USR023,HR_READER,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-22,58
USR023,HR_READER,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-19,9
USR023,HR_READER,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-29,110
USR023,HR_READER,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-14,162
USR023,HR_READER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-03-29,163
USR023,HR_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-30,112
USR023,HR_READER,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-04-04,161
USR023,HR_READER,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-04-06,88
USR024,ENGINEER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-10,55
USR024,ENGINEER,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-06,72
USR024,ENGINEER,DB_SAL.SCHEMA_1.TBL_813,,2026-04-06,71
USR024,ENGINEER,DB_MAR.SCHEMA_4.TBL_463,,2026-03-12,105
USR025,FINANCE_READER,DB_PEO.SCHEMA_3.TBL_524,,2026-03-12,150
USR025,FINANCE_READER,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-14,98
USR026,ANALYST,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-29,128
USR026,ANALYST,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-04-10,18
USR026,ANALYST,DB_PRO.SCHEMA_1.TBL_566,,2026-04-04,32
USR026,ANALYST,DB_MAR.SCHEMA_4.TBL_463,,2026-04-08,11
USR026,ANALYST,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-12,110
USR026,ANALYST,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-26,142
USR026,ANALYST,DB_OPE.SCHEMA_5.TBL_305,,2026-04-02,157
USR026,ANALYST,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-25,40
USR026,ANALYST,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-24,117
USR026,ANALYST,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-14,94
USR026,ANALYST,DB_LEG.SCHEMA_5.TBL_126,,2026-04-10,108
USR026,ANALYST,DB_FIN.SCHEMA_5.TBL_756,People,2026-03-29,22
USR026,ANALYST,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-31,77
USR026,ANALYST,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-04-03,182
USR026,ANALYST,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-25,3
USR026,ANALYST,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-13,40
USR026,ANALYST,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-30,139
USR026,ANALYST,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-17,172
USR026,ANALYST,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-04,150
USR026,ANALYST,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-04-03,196
USR026,ANALYST,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-19,175
USR026,ANALYST,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-22,74
USR026,ANALYST,DB_LEG.SCHEMA_2.TBL_274,,2026-03-13,200
USR026,ANALYST,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-23,70
USR026,ANALYST,DB_PEO.SCHEMA_3.TBL_524,,2026-03-23,6
USR026,ANALYST,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-26,175
USR026,ANALYST,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-14,89
USR027,VIEWER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-31,177
USR027,VIEWER,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-04-01,100
USR028,ANALYST,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-28,85
USR028,ANALYST,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-30,46
USR028,ANALYST,DB_SAL.SCHEMA_4.TBL_433,,2026-03-15,38
USR028,ANALYST,DB_FIN.SCHEMA_1.TBL_275,Product,2026-04-07,32
USR028,ANALYST,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-04-07,189
USR028,ANALYST,DB_ENG.SCHEMA_1.TBL_609,,2026-03-12,4
USR028,ANALYST,DB_LEG.SCHEMA_2.TBL_274,,2026-04-04,98
USR028,ANALYST,DB_SAL.SCHEMA_1.TBL_813,,2026-04-09,88
USR028,ANALYST,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-04-03,173
USR028,ANALYST,DB_OPE.SCHEMA_5.TBL_305,,2026-03-30,122
USR028,ANALYST,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-31,115
USR028,ANALYST,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-20,164
USR029,ADMIN,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-03-12,21
USR029,ADMIN,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-27,168
USR029,ADMIN,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-10,0
USR029,ADMIN,DB_IT.SCHEMA_4.TBL_884,,2026-03-17,73
USR030,ENGINEER,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-25,44
USR030,ENGINEER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-13,127
USR030,ENGINEER,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-11,71
USR030,ENGINEER,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-06,185
USR030,ENGINEER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-24,106
USR031,FINANCE_READER,DB_OPE.SCHEMA_5.TBL_305,,2026-03-15,60
USR031,FINANCE_READER,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-12,67
USR031,FINANCE_READER,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-23,178
USR031,FINANCE_READER,DB_IT.SCHEMA_5.TBL_474,Finance,2026-03-21,129
USR031,FINANCE_READER,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-18,101
USR031,FINANCE_READER,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-05,93
USR031,FINANCE_READER,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-30,155
USR031,FINANCE_READER,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-28,0
USR031,FINANCE_READER,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-03,190
USR031,FINANCE_READER,DB_PRO.SCHEMA_1.TBL_566,,2026-04-01,161
USR031,FINANCE_READER,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-04-03,24
USR031,FINANCE_READER,DB_PEO.SCHEMA_3.TBL_524,,2026-03-24,171
USR031,FINANCE_READER,DB_IT.SCHEMA_3.TBL_271,,2026-03-24,91
USR031,FINANCE_READER,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-28,175
USR031,FINANCE_READER,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-14,57
USR031,FINANCE_READER,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-24,104
USR031,FINANCE_READER,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-04-02,41
USR032,ENGINEER,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-01,7
USR032,ENGINEER,DB_PEO.SCHEMA_3.TBL_524,,2026-03-15,25
USR032,ENGINEER,DB_ENG.SCHEMA_1.TBL_609,,2026-03-18,5
USR032,ENGINEER,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-02,178
USR032,ENGINEER,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-22,6
USR032,ENGINEER,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-07,146
USR033,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-04-01,119
USR033,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-04-06,94
USR033,DATA_STEWARD,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-23,109
USR033,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-04-07,98
USR033,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_274,,2026-03-13,153
USR033,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-23,47
USR033,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-13,56
USR033,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-16,60
USR033,DATA_STEWARD,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-29,46
USR033,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_789,,2026-03-30,95
USR033,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-11,29
USR033,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-09,172
USR033,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_795,Product,2026-04-10,150
USR033,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-03-26,98
USR033,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-03-13,10
USR033,DATA_STEWARD,DB_PEO.SCHEMA_3.TBL_524,,2026-04-04,49
USR033,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-15,26
USR033,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-03-23,86
USR033,DATA_STEWARD,DB_LEG.SCHEMA_4.TBL_543,Engineering,2026-04-07,128
USR033,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_566,,2026-04-02,1
USR033,DATA_STEWARD,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-28,117
USR033,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-15,96
USR033,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-04-01,121
USR033,DATA_STEWARD,DB_SAL.SCHEMA_1.TBL_584,,2026-04-01,8
USR033,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-07,177
USR033,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_796,Operations,2026-03-21,168
USR033,DATA_STEWARD,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-13,186
USR033,DATA_STEWARD,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-14,158
USR033,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_463,,2026-03-18,134
USR033,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-28,54
USR034,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-13,195
USR034,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-28,112
USR034,DATA_STEWARD,DB_PRO.SCHEMA_4.TBL_713,People,2026-04-08,100
USR034,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-22,105
USR034,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_795,Product,2026-03-26,47
USR034,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-03-16,70
USR034,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_884,,2026-03-14,40
USR034,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-03-27,99
USR034,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-04-09,85
USR034,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_287,Finance,2026-04-03,6
USR034,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_305,,2026-04-02,63
USR034,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-04-10,132
USR034,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-20,31
USR034,DATA_STEWARD,DB_LEG.SCHEMA_5.TBL_126,,2026-03-12,24
USR034,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-10,173
USR034,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_314,Marketing,2026-03-29,90
USR034,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-05,148
USR034,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-03-30,160
USR034,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-04-02,47
USR034,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_566,,2026-03-16,46
USR034,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-03-19,149
USR034,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-16,176
USR034,DATA_STEWARD,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-04-08,69
USR034,DATA_STEWARD,DB_DES.SCHEMA_3.TBL_681,Design,2026-03-19,67
USR034,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-11,183
USR034,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-04-03,102
USR034,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-24,21
USR034,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-04-07,88
USR034,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-29,161
USR034,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-16,177
USR035,ADMIN,DB_PEO.SCHEMA_5.TBL_278,Product,2026-04-02,172
USR035,ADMIN,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-19,138
USR035,ADMIN,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-03-23,16
USR035,ADMIN,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-28,48
USR035,ADMIN,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-04-03,143
USR036,DATA_STEWARD,DB_SAL.SCHEMA_1.TBL_584,,2026-03-18,45
USR036,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_433,,2026-04-05,19
USR036,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-04-05,29
USR036,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_291,Engineering,2026-04-02,123
USR036,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-16,71
USR036,DATA_STEWARD,DB_LEG.SCHEMA_3.TBL_401,Operations,2026-03-22,96
USR037,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-25,50
USR037,DATA_STEWARD,DB_SAL.SCHEMA_1.TBL_584,,2026-03-15,67
USR037,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-03-15,15
USR037,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_279,Operations,2026-04-08,176
USR037,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-03-22,118
USR037,DATA_STEWARD,DB_DES.SCHEMA_4.TBL_126,Engineering,2026-03-12,191
USR037,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_789,,2026-03-18,110
USR037,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_884,,2026-03-22,145
USR037,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-04-04,95
USR037,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_737,Engineering,2026-03-29,47
USR037,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_463,,2026-03-21,122
USR037,DATA_STEWARD,DB_PEO.SCHEMA_4.TBL_226,Design,2026-03-11,126
USR037,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-04-03,47
USR037,DATA_STEWARD,DB_DES.SCHEMA_3.TBL_681,Design,2026-04-05,122
USR037,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_930,Marketing,2026-04-06,167
USR037,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-04-03,147
USR037,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-03-16,153
USR037,DATA_STEWARD,DB_PRO.SCHEMA_4.TBL_713,People,2026-03-11,179
USR037,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_275,Product,2026-03-19,181
USR037,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_524,People,2026-03-24,190
USR037,DATA_STEWARD,DB_PRO.SCHEMA_5.TBL_828,,2026-03-29,190
USR037,DATA_STEWARD,DB_LEG.SCHEMA_2.TBL_274,,2026-03-30,137
USR037,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-04-04,18
USR037,DATA_STEWARD,DB_PEO.SCHEMA_3.TBL_524,,2026-04-08,17
USR038,DATA_STEWARD,DB_MAR.SCHEMA_1.TBL_405,,2026-04-05,42
USR038,DATA_STEWARD,DB_PEO.SCHEMA_3.TBL_524,,2026-03-24,41
USR038,DATA_STEWARD,DB_PEO.SCHEMA_5.TBL_843,Finance,2026-03-14,4
USR038,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_689,Marketing,2026-03-28,52
USR038,DATA_STEWARD,DB_FIN.SCHEMA_1.TBL_234,Engineering,2026-03-11,140
USR038,DATA_STEWARD,DB_OPE.SCHEMA_5.TBL_305,,2026-03-17,47
USR038,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_972,Operations,2026-03-11,195
USR038,DATA_STEWARD,DB_FIN.SCHEMA_4.TBL_367,Operations,2026-04-05,148
USR038,DATA_STEWARD,DB_MAR.SCHEMA_4.TBL_933,Finance,2026-03-13,77
USR038,DATA_STEWARD,DB_ENG.SCHEMA_5.TBL_772,Operations,2026-04-02,57
USR038,DATA_STEWARD,DB_SAL.SCHEMA_4.TBL_507,Finance,2026-03-31,31
USR038,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_872,Marketing,2026-04-06,147
USR038,DATA_STEWARD,DB_DES.SCHEMA_5.TBL_368,Operations,2026-03-18,137
USR038,DATA_STEWARD,DB_PRO.SCHEMA_1.TBL_566,,2026-04-05,65
USR038,DATA_STEWARD,DB_IT.SCHEMA_3.TBL_271,,2026-04-06,17
USR038,DATA_STEWARD,DB_IT.SCHEMA_5.TBL_474,Finance,2026-04-05,84
USR038,DATA_STEWARD,DB_PRO.SCHEMA_4.TBL_713,People,2026-04-05,63
USR038,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_555,Marketing,2026-03-13,173
USR038,DATA_STEWARD,DB_DES.SCHEMA_1.TBL_795,Design,2026-03-13,180
USR038,DATA_STEWARD,DB_IT.SCHEMA_4.TBL_884,,2026-04-08,132
USR038,DATA_STEWARD,DB_SAL.SCHEMA_3.TBL_675,Operations,2026-03-30,42
USR038,DATA_STEWARD,DB_OPE.SCHEMA_2.TBL_789,,2026-03-18,13
USR038,DATA_STEWARD,DB_ENG.SCHEMA_1.TBL_609,,2026-03-26,59
USR038,DATA_STEWARD,DB_ENG.SCHEMA_4.TBL_711,Finance,2026-03-13,58
USR039,ADMIN,DB_MAR.SCHEMA_2.TBL_657,People,2026-03-27,5
USR039,ADMIN,DB_PEO.SCHEMA_3.TBL_524,,2026-04-03,150
USR039,ADMIN,DB_PRO.SCHEMA_5.TBL_828,,2026-03-11,3
USR039,ADMIN,DB_OPE.SCHEMA_5.TBL_371,Finance,2026-04-03,123
